% Johnson, T.C.; Werne, J.P.; Brown, E.T.; Abbott, A.; Berke, M.; Steinman,
% B.A.; Halbur, J.; Contreras, S.; Grosshuesch, S.; Deino, A.L.; Lyons,
% R.P.; Scholz, C.A.; Schouten, S.; Sinninghe Damste, J.S. (2016): A
% Progressively Wetter Climate In Southern East Africa Over The Past 1.3
% Million Years. ­doi:10.1038/nature19065 Nature
%
% Re-scaled Ca 20 pt smth
% YBP	Ca 20 pt smth
622623.7075	12.9032
622684.6381	12.9466
622745.5687	13.03615
622808.3456	13.01695
622869.2762	12.88355
622930.2068	12.48545
622992.9838	12.30845
623053.9143	12.1571
623114.8449	11.76765
623175.7755	11.65485
623236.7061	11.513
623299.483	11.27835
623360.4136	11.1387
623421.3442	11.01095
623482.2747	11.0231
623543.2053	11.02205
623605.9823	10.9794
623666.9129	10.84295
623727.8434	10.7848
623914.3279	10.55775
623980.7976	10.5535
624045.421	10.414
624110.0443	10.141
624176.514	9.876
624241.1374	9.69205
624305.7607	9.8446
624372.2304	10.0459
624436.8538	10.20665
624501.4771	10.35955
624567.9468	10.26115
624634.4165	10.12995
624699.0399	10.04955
624763.6632	10.011
624830.1329	9.90115
624894.7563	9.76925
624959.3796	9.6737
625025.8493	9.56905
625090.4727	9.5508
625155.096	9.4604
625221.5657	9.40095
625286.1891	9.34295
625350.8124	9.27135
625417.2821	9.2711
625481.9055	9.31895
625546.5288	9.31995
625612.9985	9.36315
625677.6219	9.2304
625742.2452	9.07815
625808.7149	9.1105
625873.3383	9.1812
625937.9616	9.30105
626004.4313	9.42195
626069.0547	9.4245
626133.678	9.54395
626200.1477	9.7038
626264.771	9.80235
626329.3944	10.0382
626395.8641	10.29825
626460.4874	10.62375
626525.1108	10.96565
626591.5805	10.98505
626656.2038	11.19115
626720.8272	11.2531
626787.2969	11.3201
626851.9202	11.32915
626916.5436	11.2717
627047.6366	11.2852
627112.26	11.3485
627178.7297	11.40425
627243.353	11.36605
627524.003	11.35105
627588.6263	11.34745
627655.096	11.43695
627719.7194	11.4468
627784.3427	11.47135
627850.8124	11.57225
627917.2821	11.69255
627981.9055	11.677
628046.5288	11.59385
628112.9985	11.5119
628177.6219	11.7016
628242.2452	11.74455
628308.7149	11.8747
628373.3383	11.92445
628437.9616	11.981
628504.4313	12.12385
628569.0547	12.2891
628633.678	12.37025
628700.1477	12.3866
628764.771	12.4695
628829.3944	12.4947
628895.8641	12.45945
628960.4874	12.4414
629025.1108	12.3695
629329.7637	12.21735
629394.387	12.11185
629460.8567	11.9121
629525.4801	11.62695
629590.1034	11.37665
629656.5731	11.2089
629721.1965	10.94155
629785.8198	10.72225
629852.2895	10.51115
629916.9129	10.4852
629981.5362	10.35155
630048.0059	10.15655
630112.6292	9.91975
630177.2526	9.78875
630243.7223	9.73775
630308.3456	9.59225
630372.969	9.393
630439.4387	9.19175
630504.062	9.03825
630568.6854	9.0021
630635.1551	8.9692
630699.7784	8.9185
630764.4018	8.89485
630830.8715	8.90965
630895.4948	8.95
630960.1182	8.9315
631026.5879	9.0349
631150.2954	9.0361
631214.9188	9.09255
631281.3885	9.1631
631346.0118	9.225
631410.6352	9.2966
631477.1049	9.3433
631541.7282	9.3901
631606.3516	9.357
631672.8213	9.39995
631737.4446	9.54705
631802.0679	9.70395
631868.5377	9.7609
631933.161	9.8138
631997.7843	9.94215
632064.2541	9.92555
632128.8774	9.9607
632193.5007	9.9537
632259.9705	9.81075
632324.5938	9.7333
632389.2171	9.6607
632455.6869	9.79155
632520.3102	9.8958
632584.9335	9.7651
632651.4032	9.738
632716.0266	9.68635
632780.6499	9.65445
632847.1196	9.6543
632911.743	9.6562
633135.1551	9.5858
633194.2393	9.52
633253.3235	9.45965
633312.4077	9.39005
633371.4919	10.78275
633430.5761	11.0108
633489.6603	11.2307
633548.7445	11.2722
633605.9823	11.20855
633663.2201	11.16255
633722.3043	11.24285
633781.3885	11.3934
633840.4727	11.25065
633899.5569	10.8678
634036.1891	10.5795
634095.2733	10.2949
634154.3575	9.9625
634213.4417	9.7185
634272.5258	9.37675
634331.61	9.10695
634390.6942	8.86095
634449.7784	8.59125
634508.8626	8.5604
634567.9468	8.3531
634623.3383	6.5611
634682.4225	5.9764
634741.5066	5.46145
634800.5908	5.06155
634859.675	4.86295
634918.7592	4.71875
634977.8434	4.3584
635036.9276	3.89285
635096.0118	3.611
635153.2496	3.5255
635210.4874	3.48865
635269.5716	3.4429
635328.6558	3.5295
635387.74	3.4318
635446.8242	3.3922
635505.9084	3.30785
635564.9926	3.2714
635624.0768	3.2109
635683.161	2.90745
635742.2452	2.84255
635799.483	2.81915
635856.7208	2.6919
635915.805	2.60095
635974.8892	2.50955
636033.9734	2.4158
636093.0576	2.3682
636152.1418	2.32855
636211.226	2.32495
636270.3102	2.2896
636329.3944	2.285
636386.6322	2.26495
636443.87	2.23085
636502.9542	2.0843
636802.0679	2.05945
636861.1521	2.0511
636920.2363	2.04315
636979.3205	2.03195
637038.4047	2.0477
637097.4889	2.03575
637156.5731	2.00125
637215.6573	1.976
637274.7415	1.98105
637331.9793	1.98485
637389.2171	1.99355
637448.3013	1.98605
637507.3855	1.95975
637566.4697	1.9476
637625.5539	1.8989
637684.6381	1.8229
637743.7223	2.09845
637802.8065	2.917
637861.8907	2.8914
637920.9749	2.86855
637978.2127	2.8326
638035.4505	2.79835
638094.5347	2.74235
638153.6189	2.8138
638212.7031	2.7644
638271.7873	2.73415
638330.8715	2.7017
638389.9557	2.72525
638449.0399	2.70095
638508.1241	2.69435
638565.3619	2.68365
638622.5997	2.6797
638681.6839	2.709
638740.7681	2.7084
638799.8523	2.70645
638858.9365	2.72255
638918.0207	2.40805
638977.1049	1.5484
639036.1891	1.55605
639095.2733	1.70455
639152.5111	1.72535
639209.7489	1.71165
639268.8331	1.7173
639327.9173	1.6083
639387.0015	1.5885
639446.0857	1.58645
639505.1699	1.60695
639627.031	1.6176
639684.2688	1.67735
639741.5066	1.70875
639800.5908	1.8172
639859.675	2.16495
639918.7592	2.5172
639977.8434	2.92725
640036.9276	3.27995
640096.0118	3.63685
640155.096	3.96035
640214.1802	4.2294
640271.418	4.51135
640328.6558	4.6413
640387.74	4.96225
640446.8242	5.2403
640505.9084	5.455
640564.9926	5.5982
640624.0768	5.7894
640683.161	5.96665
640742.2452	6.1153
640801.3294	6.24015
640858.5672	6.32985
640915.805	6.531
640974.8892	6.63145
641033.9734	6.4765
641093.0576	6.3207
641152.1418	6.1517
641211.226	5.99025
641270.3102	5.8185
641329.3944	5.6644
641388.4786	5.5958
641447.5628	5.4949
642361.5214	5.43545
642418.7592	5.28055
642475.997	5.2208
642533.2349	5.19565
642592.3191	5.24285
642649.5569	5.2669
642706.7947	5.28945
642764.0325	5.32985
642821.2703	5.3567
642878.5081	5.3632
642935.7459	5.30165
642994.8301	5.2869
643052.0679	5.32815
643109.3058	5.34795
643166.5436	5.3639
643223.7814	5.4408
643282.8656	5.4977
643340.1034	5.60815
643397.3412	5.54935
643441.6544	5.58155
643484.1211	5.6523
643541.3589	5.73345
643598.5968	5.7503
643655.8346	5.86475
643713.0724	5.96745
643770.3102	6.00565
643829.3944	6.0891
643886.6322	6.23035
643936.4845	6.3662
643986.3368	6.5091
644043.5746	6.64165
644102.6588	6.66785
644159.8966	6.6891
644217.1344	6.82785
644274.3722	6.8732
644331.61	6.91355
644388.8479	6.9474
644446.0857	7.02695
644505.1699	7.26635
644562.4077	7.4479
644619.6455	7.55255
644676.8833	7.69805
644839.3648	7.9091
644896.6027	7.99565
644953.8405	8.0237
644981.5362	8.19955
645084.9335	8.2273
645144.0177	8.28235
645201.2555	8.33555
645258.4934	8.39875
645315.7312	8.47975
645372.969	8.6186
645432.0532	8.70405
645489.291	8.64355
645546.5288	8.66205
645603.7666	8.7134
646403.2496	8.771
646460.4874	8.8116
646517.7253	8.80235
646576.8095	8.86955
646634.0473	8.88975
646691.2851	8.8293
646748.5229	8.76335
646805.7607	8.76035
646862.9985	8.8171
646920.2363	8.81485
646979.3205	8.93335
647036.5583	8.96965
647093.7962	9.00445
647151.034	9.0819
647208.2718	9.1331
647267.356	9.23355
647422.452	9.3147
647479.6898	9.46905
647536.9276	9.6021
647594.1654	9.7352
647651.4032	9.80545
647710.4874	9.8543
647767.7253	9.9296
647824.9631	9.87525
647882.2009	9.88935
647939.4387	9.94715
647996.6765	10.0279
648053.9143	10.04545
648112.9985	10.0585
648170.2363	10.0861
648227.4742	10.0317
648284.712	10.0412
648341.9498	10.0102
648399.1876	10.02465
648456.4254	10.0321
648515.5096	9.888
648572.7474	9.7995
648629.9852	9.96095
648687.223	10.2054
648744.4609	10.47005
648803.5451	11.3371
648860.7829	12.1564
648918.0207	12.59335
648975.2585	12.55285
649032.4963	12.6534
649089.7341	12.7324
649146.9719	12.5871
649206.0561	12.4141
649263.2939	12.2539
649320.5318	12.1278
649377.7696	12.15115
649435.0074	11.9249
649494.0916	11.84005
649551.3294	11.85155
649608.5672	11.74445
649665.805	11.8219
649723.0428	11.93215
649780.2806	11.63515
649837.5185	11.2664
649896.6027	10.916
649953.8405	10.1165
650011.0783	9.33405
650068.3161	8.83635
650125.5539	9.0259
650184.6381	9.04595
650241.8759	9.03355
650299.1137	9.32525
650356.3516	9.45765
650413.5894	9.67425
650470.8272	9.8008
650528.065	9.8316
650587.1492	10.0033
650644.387	10.0489
650701.6248	9.88045
650758.8626	10.00765
650816.1004	10.1202
650873.3383	10.09155
650930.5761	10.1762
650989.6603	10.37265
651046.8981	10.506
651104.1359	10.45195
651161.3737	10.41885
651218.6115	10.50745
651277.6957	10.43195
651597.1196	10.3046
651650.6647	10.3416
651704.2097	10.2043
651759.6012	10.2482
651813.1462	10.20375
651866.6913	10.124
651922.0827	10.1845
651977.4742	10.1663
652031.0192	10.1828
652084.5643	10.2047
652139.9557	10.09695
652193.5007	9.98025
652247.0458	9.8899
652302.4372	9.76705
652355.9823	9.56765
652409.5273	9.34655
652464.9188	9.20885
652518.4638	9.04585
652573.8552	8.88285
652627.4003	8.81015
652680.9453	8.9082
652734.4904	8.8514
652789.8818	8.85855
652843.4269	8.9361
652896.9719	8.9256
652952.3634	9.0869
653007.7548	9.15775
653061.2999	9.2427
653114.8449	9.4079
653170.2363	9.53485
653223.7814	9.7621
653277.3264	9.7589
653332.7179	9.9221
653386.2629	10.04005
653439.808	10.22205
653495.1994	10.43405
653548.7445	10.65555
653602.2895	10.9045
653657.6809	11.0182
653711.226	11.1529
653764.771	11.22365
653820.1625	11.3795
653873.7075	11.44485
653927.2526	11.4571
653982.644	11.46275
654038.0355	11.35185
654091.5805	11.203
654145.1256	11.15555
654200.517	11.0123
654254.062	10.9417
654307.6071	10.6924
654362.9985	10.6491
654416.5436	10.50565
654470.0886	10.4208
654588.257	10.2697
654641.8021	10.1146
654695.3471	9.9541
654750.7386	9.7904
654804.2836	9.6889
654857.8287	9.51305
654913.2201	9.33275
654966.7651	9.1089
655020.3102	8.987
655075.7016	8.8991
655129.2467	8.85305
655182.7917	8.8551
655238.1832	8.81835
655291.7282	8.74995
655345.2733	8.8169
655400.6647	8.7819
655456.0561	8.77135
655509.6012	8.78965
655563.1462	8.77705
655618.5377	8.79975
655672.0827	8.8807
655725.6278	8.92605
655781.0192	9.08665
655834.5643	9.3283
655888.1093	9.3821
655943.5007	9.53655
655997.0458	9.57695
656050.5908	9.7238
656105.9823	9.77965
656159.5273	9.7483
656213.0724	9.9271
656268.4638	11.85645
656322.0089	12.01055
656375.5539	11.87285
656430.9453	11.93985
656615.5835	12.16935
656669.1285	12.44535
656722.6736	12.90035
656778.065	13.2427
656831.61	13.5072
656885.1551	13.8229
656940.5465	14.1434
656995.938	14.393
657049.483	14.397
657160.2659	14.7209
657213.8109	14.97345
657269.2024	15.02525
657322.7474	15.16625
657376.2925	15.32775
657431.6839	15.5425
657485.229	15.71445
657538.774	13.84075
657594.1654	13.8576
657647.7105	14.2626
657701.2555	13.92015
657756.647	13.64585
657812.0384	13.5445
657865.5835	13.2117
657919.1285	12.59195
657974.5199	11.98425
658028.065	11.27145
658081.61	10.63245
658137.0015	9.9599
658190.5465	9.3258
658244.0916	8.60505
658299.483	7.8333
658353.0281	7.34265
658406.5731	6.6725
658461.9645	6.04925
658515.5096	5.64345
658569.0547	4.9554
658624.4461	4.48465
658677.9911	3.9736
658731.5362	3.4241
658786.9276	3.3003
658842.3191	3.01045
658895.8641	2.5113
658949.4092	2.02905
659004.8006	2.03595
659058.3456	2.676
659111.8907	2.672
659167.2821	2.5598
659220.8272	2.4585
659274.3722	2.43785
659329.7637	2.42175
659383.3087	2.40195
659436.8538	2.38475
659492.2452	2.3712
659545.7903	2.36005
659603.0281	2.1564
659654.7267	2.1216
659708.2718	2.10085
659761.8168	2.05675
659817.2083	1.9754
659872.5997	2.30075
660175.4062	2.88195
660228.9513	3.40125
660282.4963	3.8145
660337.8877	4.18775
660393.2792	3.99265
660446.8242	4.3706
660500.3693	4.77055
660555.7607	5.1892
660609.3058	5.54655
660819.7932	5.9297
660871.4919	6.3525
660923.1905	6.76925
660974.8892	7.2216
661026.5879	7.6567
661078.2866	8.0881
661129.9852	8.4739
661181.6839	8.90775
661233.3826	9.39125
661285.0812	9.8106
661336.7799	9.7754
661388.4786	9.6312
661440.1773	9.58495
661491.8759	9.69325
661543.5746	9.78775
661595.2733	9.73115
661646.9719	9.70435
661698.6706	9.67215
661750.3693	9.62135
661802.0679	9.6175
661909.1581	9.59775
661960.8567	9.54925
662012.5554	9.52695
662064.2541	9.4695
662115.9527	9.32965
662167.6514	9.2599
662219.3501	9.20825
662271.0487	9.13845
662426.1448	9.00435
662477.8434	8.92395
662529.5421	8.9405
662581.2408	8.827
662632.9394	8.72685
662684.6381	8.63445
662736.3368	8.51105
662788.0355	8.42415
662839.7341	8.36865
662891.4328	8.40605
662943.1315	8.46645
662994.8301	8.57985
663046.5288	8.69025
663098.2275	8.66795
663149.9261	8.618
663201.6248	8.6876
663253.3235	8.9952
663305.0222	9.3246
663356.7208	9.43695
663408.4195	9.4607
663460.1182	9.4986
663511.8168	9.5821
663563.5155	9.63045
663615.2142	9.7681
663666.9129	9.7961
663718.6115	9.962
663770.3102	9.9587
663822.0089	10.1806
663873.7075	10.33015
663925.4062	10.4717
663977.1049	10.6219
664028.8035	10.6222
664080.5022	10.53375
664132.2009	10.57475
664183.8996	10.3941
664235.5982	10.31345
664287.2969	10.0328
664338.9956	9.7845
664390.6942	9.76085
664442.3929	9.92845
664494.0916	10.1674
664538.4047	10.4152
664545.7903	10.47135
664590.1034	10.50035
664597.4889	10.3534
664641.8021	10.09215
664693.5007	10.0949
664745.1994	9.98015
664796.8981	10.07765
664848.5968	10.17725
664900.2954	10.18165
664951.9941	10.1179
665007.3855	10.28535
665059.0842	10.68575
665110.7829	11.07315
665214.1802	11.07055
665265.8789	10.9861
665317.5775	10.919
665369.2762	11.11365
665420.9749	11.31575
665472.6736	11.1513
665627.7696	10.6867
665679.4682	10.5611
665731.1669	10.4672
665782.8656	10.7107
665834.5643	10.95165
665886.2629	10.9367
665937.9616	10.9345
665989.6603	10.81515
666041.3589	10.67705
666093.0576	10.55795
666144.7563	10.5409
666196.4549	10.3387
666248.1536	9.9921
666299.8523	9.88895
666351.551	10.16485
666403.2496	10.24125
666454.9483	10.2415
666506.647	10.05105
666558.3456	9.7166
666610.0443	9.266
666661.743	9.07815
666713.4417	8.73765
666765.1403	8.3384
666816.839	7.8368
666868.5377	7.2682
666920.2363	6.8629
666971.935	6.4709
667023.6337	6.12175
667075.3323	5.90405
667341.2112	5.54095
667392.9099	5.18535
667444.6086	4.88405
667496.3072	4.4853
667548.0059	4.11685
667599.7046	3.50965
667651.4032	3.2022
667703.1019	2.85785
667754.8006	2.48265
667858.1979	2.07035
667909.8966	2.10055
667961.5953	2.13615
668013.2939	2.1448
668064.9926	2.162
668116.6913	2.20315
668168.39	2.6421
668271.7873	3.13365
668323.486	3.5846
668375.1846	4.1649
668426.8833	4.29925
668478.582	4.6599
668530.2806	5.1173
668581.9793	5.74595
668633.678	6.3411
668685.3767	6.8343
668737.0753	7.47685
668788.774	8.00895
668840.4727	8.48345
668892.1713	8.91025
668943.87	9.5269
668995.5687	10.1376
669047.2674	10.6444
669098.966	11.31315
669150.6647	11.81385
669202.3634	12.25755
669254.062	12.19565
669305.7607	12.16835
669357.4594	12.1243
669409.1581	11.78105
669460.8567	11.8379
669512.5554	11.5325
669564.2541	11.20145
669615.9527	10.6615
669667.6514	10.20005
669719.3501	9.7999
669771.0487	9.2542
670057.2378	8.88305
670112.6292	8.5457
670166.1743	8.28165
670219.7194	7.81185
670275.1108	7.28775
670328.6558	6.90585
670382.2009	6.34
670437.5923	5.89415
670491.1374	5.79745
670544.6824	5.57125
670600.0739	5.2753
670653.6189	5.0189
670707.164	4.82925
670762.5554	4.5178
670816.1004	4.5599
670869.6455	4.544
670925.0369	4.5597
670978.582	4.502
671057.9764	4.4597
671111.5214	4.4516
671165.0665	4.4646
671220.4579	4.5823
671274.003	4.5147
671327.548	4.49475
671382.9394	4.5192
671436.4845	4.47295
671490.0295	4.46315
671545.421	4.5189
671598.966	4.2546
671652.5111	4.25075
671707.9025	4.2329
671761.4476	4.16145
671814.9926	4.11725
671870.384	4.0869
671923.9291	4.0174
671977.4742	4.03885
672032.8656	4.01125
672086.4106	4.0421
672139.9557	4.066
672195.3471	4.08915
672248.8922	4.06445
672302.4372	3.9214
672357.8287	3.90915
672411.3737	4.04265
672464.9188	4.04295
672520.3102	4.389
672573.8552	4.51695
672627.4003	4.5811
672682.7917	4.6602
672736.3368	4.6753
672789.8818	4.70425
672845.2733	4.77625
672898.8183	4.96215
672952.3634	5.00805
673007.7548	5.0534
673061.2999	5.1171
673114.8449	5.18275
673170.2363	5.2036
673223.7814	5.17845
673277.3264	5.22435
673332.7179	5.2591
673386.2629	5.3013
673439.808	5.36495
673495.1994	5.2829
673548.7445	5.30905
673602.2895	5.0261
673657.6809	4.9882
673711.226	4.95205
673764.771	5.04365
673855.2437	5.08635
673908.7888	5.10315
673962.3338	5.1283
674015.8789	5.03775
674071.2703	4.99975
674124.8154	4.96655
674178.3604	4.8928
674233.7518	4.90385
674287.2969	4.97105
674340.8419	5.10625
674396.2334	5.2965
674449.7784	5.38015
674503.3235	5.3913
674558.7149	5.40445
674612.26	5.5319
674665.805	5.6374
674721.1965	5.7865
674774.7415	5.9188
674828.2866	6.0226
674883.678	5.88455
674937.223	5.81695
674990.7681	5.78905
675046.1595	5.75825
675099.7046	5.8599
675153.2496	6.06005
675208.6411	6.2982
675262.1861	6.5137
675315.7312	6.7073
675371.1226	6.9753
675424.6677	7.33945
675478.2127	7.34795
675533.6041	7.6295
675587.1492	7.9683
675640.6942	8.45915
675696.0857	8.35995
675749.6307	8.54945
675803.1758	8.4596
675858.5672	8.29265
675912.1123	8.26475
675965.6573	8.3298
676021.0487	8.37175
676074.5938	8.52355
676128.1388	8.6176
676183.5303	8.6674
676237.0753	8.8202
676290.6204	8.9768
676397.7105	9.09515
676451.2555	9.1284
676504.8006	9.0872
676560.192	8.97365
676613.7371	9.03935
676667.2821	8.88155
676722.6736	8.96895
676776.2186	8.60365
676829.7637	8.90395
676885.1551	8.87575
676938.7001	9.1475
676992.2452	9.51275
677047.6366	9.7238
677101.1817	10.07245
677154.7267	10.4055
677210.1182	10.78005
677263.6632	10.98875
677317.2083	11.1073
677372.5997	11.2292
677426.1448	11.3745
677479.6898	11.54095
677535.0812	11.7362
677588.6263	11.8696
677642.1713	11.79445
677697.5628	11.7793
677751.1078	11.9525
677804.6529	11.8026
677860.0443	11.91945
677913.5894	11.80065
677967.1344	11.8854
678022.5258	11.77105
678076.0709	11.67395
678129.616	11.6356
678185.0074	11.43885
678238.5524	11.33535
678292.0975	11.017
678347.4889	10.9615
678401.034	10.93945
678454.579	10.6881
678509.9705	10.36735
678563.5155	10.11725
678617.0606	9.8315
678672.452	9.72585
678725.997	9.73005
678779.5421	9.65915
678783.2349	9.5824
678836.7799	9.65585
678890.325	9.56085
678945.7164	9.58075
678999.2614	9.4318
679052.8065	9.4111
679296.5288	9.3426
679366.6913	9.3105
679438.7001	9.3065
679510.709	9.40715
679580.8715	9.47185
679651.034	9.5533
679721.1965	9.5428
679793.2053	9.72465
679865.2142	9.96625
679935.3767	10.079
680005.5391	10.32525
680075.7016	10.3797
680147.7105	10.5418
680219.7194	10.65415
680289.8818	10.5763
680360.0443	10.487
680430.2068	10.683
680502.2157	10.77465
680574.2245	10.74395
680644.387	10.81365
680714.5495	10.90415
680784.712	10.9946
680856.7208	11.0778
680928.7297	11.05825
680998.8922	11.1885
681069.0547	11.1328
681139.2171	11.2048
681211.226	11.0622
681283.2349	10.9439
681353.3973	10.9245
681423.5598	10.76585
681493.7223	10.68675
681565.7312	10.5422
681637.74	10.5764
681707.9025	10.57875
681778.065	10.63175
681848.2275	10.52765
681920.2363	10.4297
681992.2452	10.4579
682062.4077	10.47145
682132.5702	10.5265
682204.579	10.61875
682276.5879	10.5761
682346.7504	10.44825
682416.9129	10.356
682487.0753	10.30095
682559.0842	10.1138
682631.0931	10.1282
682701.2555	10.2092
682771.418	10.2277
682841.5805	10.32365
682913.5894	10.32465
682985.5982	10.3091
683055.7607	10.20925
683125.9232	10.208
683196.0857	10.0898
683268.0945	10.07735
683340.1034	10.12075
683484.1211	10.1823
683554.2836	10.1806
683624.4461	10.10255
683696.4549	9.9771
683768.4638	10.1051
683838.6263	10.1717
683908.7888	10.22375
683978.9513	10.34815
684050.9601	10.45965
684122.969	10.41955
684193.1315	10.2162
684263.2939	10.1948
684335.3028	10.06885
684407.3117	9.95995
684477.4742	9.8796
684547.6366	9.8436
684617.7991	9.84115
684689.808	9.82955
684761.8168	9.78985
684831.9793	9.72715
684902.1418	9.62635
684972.3043	9.6009
685044.3131	9.428
685116.322	9.27635
685186.4845	9.03875
685256.647	8.8765
685326.8095	8.65025
685398.8183	8.50255
685470.8272	8.35685
685540.9897	8.3474
685611.1521	8.34215
685681.3146	8.2873
685753.3235	8.3391
685825.3323	8.317
685895.4948	8.3762
685965.6573	8.2455
686035.8198	8.168
686107.8287	8.1599
686179.8375	8.1112
686250	8.0529
686320.1625	8.0508
686390.325	7.9393
686462.3338	8.04225
686534.3427	8.12275
686604.5052	8.23005
686674.6677	8.23415
686744.8301	8.2852
686816.839	8.27965
686888.8479	8.34855
686959.0103	8.38275
687029.1728	8.5051
687099.3353	8.48485
687171.3442	8.36165
687243.353	8.4062
687313.5155	8.35805
687383.678	8.46355
687453.8405	8.5427
687525.8493	8.58665
687597.8582	8.69375
687668.0207	8.7808
687738.1832	8.8321
687808.3456	8.97325
687880.3545	8.9941
687952.3634	9.10165
688022.5258	8.9979
688092.6883	8.98305
688526.5879	9.0051
688585.6721	9.062
688642.9099	9.13845
688700.1477	9.10015
688759.2319	9.01005
688816.4697	8.9924
688873.7075	9.04
688930.9453	9.04545
688988.1832	9.1092
689047.2674	9.1167
689104.5052	9.12895
689242.9838	9.0918
689302.0679	9.0218
689359.3058	8.8963
689416.5436	8.8636
689475.6278	8.72355
689532.8656	8.75225
689590.1034	8.66615
689649.1876	8.75395
689706.4254	8.81095
689763.6632	9.13015
689822.7474	10.7117
689879.9852	10.7847
689937.223	10.7153
689996.3072	10.6506
690053.5451	10.56895
690110.7829	10.65255
690168.0207	11.92515
690225.2585	12.2205
690284.3427	12.57695
690341.5805	12.63385
690398.8183	13.01515
690457.9025	13.1414
690515.1403	13.18225
690572.3781	13.1599
690631.4623	13.3542
690688.7001	13.05485
690745.938	13.01435
690805.0222	12.8399
690862.26	12.80945
690919.4978	12.5294
690978.582	10.90705
691035.8198	10.81825
691093.0576	10.92085
691152.1418	11.2267
691209.3796	11.46005
691266.6174	11.4958
691351.551	10.32765
691408.7888	9.8434
691466.0266	9.458
691525.1108	9.541
691582.3486	9.19675
691639.5864	9.21265
691698.6706	9.34085
691755.9084	9.5073
691813.1462	9.4658
691870.384	9.90065
691927.6219	10.2965
691986.7061	10.5368
692043.9439	10.77525
692101.1817	10.7083
692160.2659	10.56495
692217.5037	10.4832
692274.7415	10.17665
692333.8257	10.3143
692391.0635	10.3568
692448.3013	10.389
692507.3855	10.43775
692564.6233	10.68115
692621.8612	10.8826
692680.9453	11.01735
692738.1832	11.48075
692795.421	11.45055
692854.5052	11.67165
692911.743	12.0274
692968.9808	12.25225
693028.065	12.1087
693085.3028	11.55945
693142.5406	11.31035
693201.6248	10.8824
693258.8626	10.68705
693316.1004	10.5761
693375.1846	10.34925
693432.4225	10.32315
693489.6603	9.67545
693546.8981	9.1776
693604.1359	8.7691
693663.2201	8.34385
693720.4579	7.9909
693777.6957	7.4904
693836.7799	6.8505
693894.0177	6.03485
693951.2555	5.58125
694010.3397	4.9321
694132.2009	4.1219
694189.4387	3.45235
694246.6765	3.0826
694305.7607	2.92815
694362.9985	2.7498
694420.2363	2.687
694479.3205	2.57425
694536.5583	2.63485
694593.7962	2.5775
694651.034	2.5401
694708.2718	2.45705
694767.356	2.39145
694824.5938	2.3166
694881.8316	2.2244
694940.9158	2.1083
694998.1536	2.08375
695055.3914	2.03125
695114.4756	1.99795
695171.7134	1.99075
695228.9513	2.00135
695288.0355	1.99485
695345.2733	1.99705
695402.5111	2.00045
695461.5953	2.00015
695518.8331	2.0028
695576.0709	2.0055
695635.1551	2.00175
695692.3929	1.82865
695749.6307	1.77565
695808.7149	1.75615
695865.9527	1.7447
695923.1905	1.743
695982.2747	1.8452
696039.5126	1.84695
696096.7504	1.83975
696153.9882	1.8302
696211.226	1.832
696270.3102	1.8295
696327.548	1.814
696384.7858	1.7991
696443.87	1.79275
696501.1078	1.78465
696558.3456	1.77495
696674.6677	1.7707
696731.9055	1.76385
696790.9897	1.7695
696848.2275	1.9921
696905.4653	2.01865
696964.5495	2.2765
697021.7873	2.51125
697079.0251	2.7549
697138.1093	2.961
697195.3471	3.10125
697252.5849	3.3526
697311.6691	3.66435
697368.9069	4.35325
697426.1448	5.0475
697485.229	5.3657
697813.8848	5.6884
697887.74	5.9798
697961.5953	6.2629
698035.4505	6.5024
698109.3058	6.77025
698183.161	7.0591
698257.0162	7.4303
698330.8715	7.71215
698404.7267	7.8769
698478.582	8.1524
698552.4372	8.01335
698626.2925	7.82665
698700.1477	7.5989
698774.003	7.40105
698847.8582	7.18805
698995.5687	6.9457
699069.4239	6.6093
699143.2792	6.03135
699217.1344	5.6447
699290.9897	5.3351
699364.8449	5.0272
699438.7001	4.74215
699512.5554	4.47255
699586.4106	4.24195
699660.2659	3.9731
699734.1211	3.68105
699807.9764	3.2936
699955.6869	2.99605
700029.5421	2.60355
700103.3973	2.29955
700177.2526	2.18795
700251.1078	2.14475
700324.9631	2.14235
700398.8183	2.1373
700472.6736	2.12365
700546.5288	2.10415
700620.384	2.127
700694.2393	2.02535
700768.0945	1.70615
700841.9498	1.69575
700915.805	1.67965
700989.6603	1.7017
701063.5155	1.8437
701137.3708	1.89135
701211.226	1.94755
701285.0812	1.9694
701358.9365	2.03825
701432.7917	2.0851
701506.647	2.1346
701580.5022	2.14765
701654.3575	2.15855
701728.2127	2.17935
701802.0679	2.1772
701875.9232	2.1737
701949.7784	2.1335
702023.6337	2.13285
702463.0724	2.13765
702536.9276	2.1491
702610.7829	2.15415
702684.6381	2.17475
702758.4934	2.3479
702832.3486	2.3518
702906.2038	2.2313
702980.0591	2.39885
703053.9143	3.89655
703127.7696	5.00775
703201.6248	5.566
703275.4801	5.95185
703349.3353	6.0534
706986.7061	6.15325
707045.7903	6.25725
707104.8744	6.3052
707162.1123	6.34435
707219.3501	7.0889
707335.6721	9.17995
707392.9099	9.92765
707451.9941	10.04115
707511.0783	10.06995
707568.3161	10.1418
707625.5539	10.24085
